Gender,Age,Family_ID,Work_ID,School_ID,Work_Status,School_Status,Infection_Status
1,8,8357,,32,-1,3,S
0,1,8357,,7,-1,6,S
1,44,8358,4192,,1,0,S
0,1,8358,,43,-1,6,S
1,98,8358,,,-2,0,S
1,24,8358,1135,,1,0,S
0,31,8359,159,,1,0,S
1,5,8359,,28,-1,4,S
0,91,8359,,,-2,0,S
0,6,8359,,14,-1,3,S
0,63,8359,3643,,1,0,S
1,38,8360,2608,,1,0,S
0,75,8360,,,-2,0,S
1,9,8360,,1,-1,3,S
0,16,8360,,45,-1,1,S
1,25,8360,3012,,1,0,S
1,76,8361,,,-2,0,S
0,86,8361,,,-2,0,S
1,19,8361,3848,,1,0,S
0,42,8361,2775,,1,0,S
0,18,8361,511,,1,0,S
1,73,8362,,,-2,0,S
1,8,8363,,26,-1,3,S
1,25,8363,815,,1,0,S
0,2,8363,,26,-1,5,S
1,6,8364,,46,-1,3,S
1,41,8364,1854,,1,0,S
0,39,8365,3348,,1,0,S
0,63,8365,2268,,1,0,S
0,56,8366,,,0,0,S
0,25,8366,1595,,1,0,S
1,59,8367,718,,1,0,S
0,60,8368,3750,,1,0,S
0,49,8368,607,,1,0,S
0,52,8369,1506,,1,0,S
1,3,8369,,64,-1,5,S
0,45,8369,3003,,1,0,S
0,62,8370,1357,,1,0,S
1,6,8370,,40,-1,3,S
1,81,8371,,,-2,0,S
1,54,8371,3155,,1,0,S
0,42,8371,1613,,1,0,S
1,12,8371,,28,-1,2,S
0,52,8372,2005,,1,0,S
1,93,8372,,,-2,0,S
1,28,8372,3032,,1,0,S
1,96,8372,,,-2,0,S
1,43,8373,4266,,1,0,S
0,24,8373,4437,,1,0,S
0,44,8373,3073,,1,0,S
1,38,8374,3213,,1,0,S
1,75,8374,,,-2,0,S
0,79,8374,,,-2,0,S
0,64,8374,3938,,1,0,S
1,99,8374,,,-2,0,S
1,61,8374,78,,1,0,S
0,61,8375,1346,,1,0,S
1,85,8375,,,-2,0,S
1,62,8376,4142,,1,0,S
1,99,8376,,,-2,0,S
0,10,8377,,26,-1,3,S
1,17,8377,,10,-1,1,S
1,48,8377,1832,,1,0,S
0,92,8378,,,-2,0,S
1,84,8379,,,-2,0,S
1,31,8379,1646,,1,0,S
1,14,8379,,64,-1,2,S
1,23,8380,1654,,1,0,S
1,51,8381,,,0,0,S
0,97,8381,,,-2,0,S
1,19,8381,287,,1,0,S
1,30,8381,247,,1,0,S
1,48,8381,672,,1,0,S
1,82,8381,,,-2,0,S
1,71,8381,,,-2,0,S
1,41,8381,1507,,1,0,S
0,69,8382,,,-2,0,S
0,22,8382,3683,,1,0,S
1,9,8382,,60,-1,3,S
1,51,8383,589,,1,0,S
0,52,8383,3756,,1,0,S
1,64,8383,3540,,1,0,S
0,43,8383,690,,1,0,S
0,81,8384,,,-2,0,S
0,63,8384,3106,,1,0,S
0,78,8385,,,-2,0,S
0,98,8385,,,-2,0,S
0,10,8385,,51,-1,3,S
0,9,8385,,39,-1,3,S
1,53,8385,1358,,1,0,S
0,49,8386,4437,,1,0,S
1,68,8386,,,-2,0,S
0,28,8386,3427,,1,0,S
0,90,8386,,,-2,0,S
1,92,8386,,,-2,0,S
1,53,8386,3162,,1,0,S
1,49,8387,1669,,1,0,S
1,32,8387,1532,,1,0,S
1,56,8387,4577,,1,0,S
0,53,8387,1878,,1,0,S
0,73,8387,,,-2,0,S
1,84,8388,,,-2,0,S
1,50,8388,3572,,1,0,S
1,79,8388,,,-2,0,S
1,0,8388,,47,-1,6,S
1,67,8388,,,-2,0,S
1,75,8388,,,-2,0,S
1,6,8388,,63,-1,3,S
0,52,8389,,,0,0,S
1,19,8389,4747,,1,0,S
1,14,8390,,62,-1,2,S
1,45,8390,1366,,1,0,S
1,4,8391,,35,-1,4,S
1,33,8391,,,0,0,S
0,33,8391,22,,1,0,S
0,52,8392,156,,1,0,S
1,59,8392,3739,,1,0,S
1,4,8392,,4,-1,4,S
0,96,8392,,,-2,0,S
0,73,8392,,,-2,0,S
0,68,8393,,,-2,0,S
1,32,8393,3006,,1,0,S
1,7,8394,,46,-1,3,S
1,26,8394,2648,,1,0,S
0,72,8395,,,-2,0,S
1,80,8396,,,-2,0,S
0,23,8396,1644,,1,0,S
0,40,8397,2155,,1,0,S
1,20,8397,1711,,1,0,S
1,20,8398,1427,,1,0,S
0,78,8399,,,-2,0,S
0,71,8400,,,-2,0,S
1,36,8400,1688,,1,0,S
0,42,8401,,,0,0,S
0,98,8401,,,-2,0,S
0,0,8401,,45,-1,6,S
0,60,8401,301,,1,0,S
0,18,8401,2771,,1,0,S
0,50,8402,1350,,1,0,S
1,90,8402,,,-2,0,S
1,27,8402,2951,,1,0,S
1,92,8403,,,-2,0,S
0,27,8403,1192,,1,0,S
1,55,8403,4170,,1,0,S
1,87,8404,,,-2,0,S
0,44,8404,552,,1,0,S
1,51,8404,3278,,1,0,S
1,34,8404,3784,,1,0,S
0,68,8404,,,-2,0,S
0,5,8405,,30,-1,4,S
0,15,8406,,60,-1,1,S
1,78,8406,,,-2,0,S
1,94,8406,,,-2,0,S
1,88,8406,,,-2,0,S
1,96,8407,,,-2,0,S
1,24,8407,481,,1,0,S
1,81,8408,,,-2,0,S
0,15,8408,,44,-1,1,S
0,78,8408,,,-2,0,S
0,73,8409,,,-2,0,S
0,61,8409,4529,,1,0,S
1,13,8409,,27,-1,2,S
0,88,8410,,,-2,0,S
0,6,8410,,56,-1,3,S
0,75,8410,,,-2,0,S
0,15,8411,,44,-1,1,S
1,32,8411,873,,1,0,S
0,21,8411,1417,,1,0,S
1,81,8411,,,-2,0,S
0,58,8411,3359,,1,0,S
1,97,8411,,,-2,0,S
0,63,8412,2418,,1,0,S
1,50,8412,1666,,1,0,S
1,15,8412,,30,-1,1,S
0,7,8413,,57,-1,3,S
0,85,8413,,,-2,0,S
0,12,8414,,15,-1,2,S
1,49,8415,698,,1,0,S
0,66,8415,,,-2,0,S
1,94,8415,,,-2,0,S
0,40,8415,1707,,1,0,S
1,51,8415,2198,,1,0,S
0,30,8416,3556,,1,0,S
0,60,8416,1949,,1,0,S
1,4,8416,,14,-1,4,S
1,7,8416,,56,-1,3,S
0,11,8417,,46,-1,3,S
0,95,8418,,,-2,0,S
0,83,8418,,,-2,0,S
1,79,8418,,,-2,0,S
1,67,8418,,,-2,0,S
1,31,8418,2968,,1,0,S
0,26,8419,4121,,1,0,S
1,3,8419,,48,-1,5,S
1,32,8419,1055,,1,0,S
1,51,8420,3116,,1,0,S
1,99,8420,,,-2,0,S
1,81,8420,,,-2,0,S
0,41,8420,,,0,0,S
1,41,8421,4182,,1,0,S
0,76,8421,,,-2,0,S
0,36,8421,172,,1,0,S
1,8,8421,,13,-1,3,S
1,33,8421,,,0,0,S
1,52,8422,2454,,1,0,S
1,3,8422,,15,-1,5,S
0,51,8422,1684,,1,0,S
1,17,8422,,27,-1,1,S
1,96,8423,,,-2,0,S
0,77,8424,,,-2,0,S
0,30,8424,353,,1,0,S
1,82,8424,,,-2,0,S
1,72,8425,,,-2,0,S
1,76,8426,,,-2,0,S
0,39,8426,1918,,1,0,S
0,41,8426,739,,1,0,S
0,10,8427,,28,-1,3,S
1,76,8427,,,-2,0,S
0,53,8427,,,0,0,S
0,22,8427,202,,1,0,S
0,74,8428,,,-2,0,S
1,47,8428,2434,,1,0,S
1,85,8429,,,-2,0,S
1,83,8429,,,-2,0,S
1,4,8429,,2,-1,4,S
0,76,8429,,,-2,0,S
0,79,8430,,,-2,0,S
0,66,8430,,,-2,0,S
1,98,8430,,,-2,0,S
0,47,8430,280,,1,0,S
1,4,8431,,4,-1,4,S
0,88,8432,,,-2,0,S
1,31,8432,2993,,1,0,S
1,91,8432,,,-2,0,S
0,8,8433,,51,-1,3,S
0,75,8433,,,-2,0,S
0,10,8433,,33,-1,3,S
0,52,8434,2658,,1,0,S
1,87,8434,,,-2,0,S
0,8,8435,,16,-1,3,S
1,58,8435,327,,1,0,S
0,37,8436,2415,,1,0,S
1,97,8436,,,-2,0,S
1,41,8437,954,,1,0,S
0,84,8437,,,-2,0,S
1,56,8437,1908,,1,0,S
0,79,8438,,,-2,0,S
1,44,8438,83,,1,0,S
1,76,8439,,,-2,0,S
0,12,8439,,57,-1,2,S
1,64,8440,1056,,1,0,S
1,76,8440,,,-2,0,S
0,94,8440,,,-2,0,S
0,1,8440,,20,-1,6,S
0,33,8441,4178,,1,0,S
0,7,8441,,21,-1,3,S
0,63,8441,684,,1,0,S
0,73,8441,,,-2,0,S
1,90,8441,,,-2,0,S
0,59,8442,4073,,1,0,S
0,55,8442,2244,,1,0,S
0,44,8442,1916,,1,0,S
0,46,8443,,,0,0,S
0,81,8443,,,-2,0,S
0,70,8443,,,-2,0,S
0,54,8443,2690,,1,0,S
1,30,8443,502,,1,0,S
0,80,8444,,,-2,0,S
0,79,8444,,,-2,0,S
1,97,8444,,,-2,0,S
0,85,8445,,,-2,0,S
0,32,8445,1919,,1,0,S
0,10,8446,,51,-1,3,S
1,41,8446,2221,,1,0,S
0,10,8448,,14,-1,3,S
0,27,8448,2275,,1,0,S
1,29,8448,147,,1,0,S
0,49,8448,1461,,1,0,S
0,84,8449,,,-2,0,S
0,70,8450,,,-2,0,S
0,24,8450,3612,,1,0,S
1,16,8450,,54,-1,1,S
0,67,8451,,,-2,0,S
1,21,8451,1754,,1,0,S
0,44,8451,,,0,0,S
1,43,8452,1202,,1,0,S
1,87,8452,,,-2,0,S
1,42,8453,678,,1,0,S
1,28,8453,2299,,1,0,S
1,29,8454,3342,,1,0,S
1,85,8454,,,-2,0,S
1,81,8454,,,-2,0,S
1,89,8455,,,-2,0,S
0,16,8455,,44,-1,1,S
0,52,8455,4520,,1,0,S
1,89,8456,,,-2,0,S
0,39,8457,1033,,1,0,S
0,39,8457,1854,,1,0,S
1,29,8457,4768,,1,0,S
1,50,8457,1311,,1,0,S
0,35,8457,3652,,1,0,S
1,88,8457,,,-2,0,S
0,25,8458,2816,,1,0,S
1,65,8458,1135,,1,0,S
0,7,8458,,40,-1,3,S
0,26,8459,655,,1,0,S
1,42,8459,,,0,0,S
1,61,8460,539,,1,0,S
1,89,8460,,,-2,0,S
1,93,8461,,,-2,0,S
1,1,8461,,59,-1,6,S
0,42,8462,2571,,1,0,S
0,8,8462,,37,-1,3,S
1,27,8462,4665,,1,0,S
1,38,8462,,,0,0,S
0,45,8463,4257,,1,0,S
1,99,8463,,,-2,0,S
0,99,8463,,,-2,0,S
0,16,8463,,38,-1,1,S
1,38,8464,4731,,1,0,S
0,92,8464,,,-2,0,S
1,55,8464,1814,,1,0,S
1,38,8464,669,,1,0,S
0,49,8465,1110,,1,0,S
1,12,8465,,6,-1,2,S
1,1,8465,,37,-1,6,S
1,16,8466,,33,-1,1,S
1,61,8466,14,,1,0,S
1,29,8466,1310,,1,0,S
1,64,8467,2619,,1,0,S
1,34,8467,3978,,1,0,S
0,14,8467,,50,-1,2,S
0,18,8467,4618,,1,0,S
0,74,8467,,,-2,0,S
0,64,8467,681,,1,0,S
0,9,8468,,59,-1,3,S
1,20,8468,1038,,1,0,S
1,46,8469,1620,,1,0,S
1,28,8469,313,,1,0,S
1,2,8469,,32,-1,5,S
1,54,8470,2315,,1,0,S
0,50,8470,4752,,1,0,S
0,13,8470,,36,-1,2,S
1,17,8470,,56,-1,1,S
0,81,8471,,,-2,0,S
1,40,8472,2888,,1,0,S
1,28,8472,4241,,1,0,S
0,51,8472,795,,1,0,S
1,70,8472,,,-2,0,S
0,19,8472,3233,,1,0,S
0,3,8473,,38,-1,5,S
0,99,8473,,,-2,0,S
1,84,8474,,,-2,0,S
1,96,8474,,,-2,0,S
0,16,8474,,48,-1,1,S
0,33,8475,3368,,1,0,S
1,54,8475,2659,,1,0,S
1,50,8476,,,0,0,S
0,44,8477,1703,,1,0,S
1,14,8477,,39,-1,2,S
1,97,8477,,,-2,0,S
1,76,8477,,,-2,0,S
1,96,8478,,,-2,0,S
0,9,8479,,62,-1,3,S
1,63,8479,1878,,1,0,S
0,83,8479,,,-2,0,S
0,17,8480,,35,-1,1,S
0,61,8480,2236,,1,0,S
0,12,8480,,6,-1,2,S
1,3,8481,,26,-1,5,S
1,91,8482,,,-2,0,S
1,7,8482,,40,-1,3,S
0,60,8482,218,,1,0,S
1,17,8482,,8,-1,1,S
1,87,8483,,,-2,0,S
1,83,8483,,,-2,0,S
1,70,8483,,,-2,0,S
0,89,8484,,,-2,0,S
1,71,8484,,,-2,0,S
1,86,8484,,,-2,0,S
1,79,8484,,,-2,0,S
1,31,8485,4628,,1,0,S
0,36,8485,631,,1,0,S
0,75,8485,,,-2,0,S
0,24,8485,3662,,1,0,S
1,97,8485,,,-2,0,S
0,10,8487,,37,-1,3,S
1,99,8487,,,-2,0,S
1,9,8487,,29,-1,3,S
1,54,8488,3853,,1,0,S
0,41,8488,3674,,1,0,S
0,6,8488,,13,-1,3,S
0,26,8488,4536,,1,0,S
1,26,8488,496,,1,0,S
1,63,8489,,,0,0,S
1,42,8490,4123,,1,0,S
1,56,8490,4211,,1,0,S
0,27,8490,4345,,1,0,S
0,62,8491,2989,,1,0,S
0,86,8491,,,-2,0,S
0,24,8491,,,0,0,S
1,29,8492,3695,,1,0,S
1,91,8492,,,-2,0,S
0,71,8492,,,-2,0,S
1,95,8492,,,-2,0,S
0,51,8492,1600,,1,0,S
1,45,8492,4043,,1,0,S
1,93,8493,,,-2,0,S
1,17,8493,,10,-1,1,S
0,63,8493,1069,,1,0,S
0,71,8494,,,-2,0,S
0,62,8494,,,0,0,S
1,11,8494,,34,-1,3,S
0,23,8494,3556,,1,0,S
0,71,8495,,,-2,0,S
1,63,8496,3171,,1,0,S
0,65,8496,1868,,1,0,S
0,39,8496,,,0,0,S
1,51,8496,4270,,1,0,S
0,6,8496,,27,-1,3,S
1,22,8496,59,,1,0,S
0,29,8497,3550,,1,0,S
0,58,8497,829,,1,0,S
0,61,8497,2415,,1,0,S
0,6,8497,,10,-1,3,S
1,60,8497,1369,,1,0,S
0,17,8498,,58,-1,1,S
0,21,8498,92,,1,0,S
0,82,8498,,,-2,0,S
1,42,8498,3463,,1,0,S
0,55,8499,,,0,0,S
1,95,8499,,,-2,0,S
1,85,8500,,,-2,0,S
1,88,8500,,,-2,0,S
1,99,8500,,,-2,0,S
1,40,8500,4501,,1,0,S
1,2,8500,,40,-1,5,S
1,73,8501,,,-2,0,S
1,36,8501,463,,1,0,S
0,87,8501,,,-2,0,S
0,97,8502,,,-2,0,S
0,46,8502,1284,,1,0,S
0,77,8502,,,-2,0,S
0,72,8502,,,-2,0,S
0,31,8502,4097,,1,0,S
0,24,8503,,,0,0,S
1,56,8503,2493,,1,0,S
1,14,8503,,19,-1,2,S
1,68,8504,,,-2,0,S
0,7,8504,,60,-1,3,S
1,96,8504,,,-2,0,S
0,51,8504,,,0,0,S
1,78,8504,,,-2,0,S
1,0,8504,,46,-1,6,S
0,98,8505,,,-2,0,S
1,0,8505,,3,-1,6,S
1,65,8505,1751,,1,0,S
1,74,8505,,,-2,0,S
1,91,8505,,,-2,0,S
1,60,8505,102,,1,0,S
1,83,8505,,,-2,0,S
1,98,8506,,,-2,0,S
1,17,8506,,18,-1,1,S
0,22,8506,1130,,1,0,S
0,49,8506,4169,,1,0,S
1,66,8506,,,-2,0,S
0,38,8507,4504,,1,0,S
1,50,8507,1167,,1,0,S
0,79,8507,,,-2,0,S
0,75,8507,,,-2,0,S
0,43,8507,4147,,1,0,S
0,30,8507,3912,,1,0,S
0,28,8508,319,,1,0,S
1,94,8508,,,-2,0,S
1,77,8508,,,-2,0,S
1,75,8509,,,-2,0,S
0,88,8509,,,-2,0,S
1,64,8510,2103,,1,0,S
1,42,8510,4167,,1,0,S
1,67,8510,,,-2,0,S
0,15,8510,,62,-1,1,S
1,46,8510,3918,,1,0,S
0,17,8510,,48,-1,1,S
0,69,8511,,,-2,0,S
1,41,8511,,,0,0,S
1,38,8511,1477,,1,0,S
1,34,8511,3645,,1,0,S
1,54,8511,1659,,1,0,S
0,11,8511,,12,-1,3,S
1,78,8512,,,-2,0,S
1,9,8512,,22,-1,3,S
0,3,8512,,25,-1,5,S
1,8,8513,,14,-1,3,S
1,29,8514,650,,1,0,S
0,5,8514,,19,-1,4,S
1,3,8515,,1,-1,5,S
1,78,8515,,,-2,0,S
0,40,8516,2635,,1,0,S
1,26,8516,3875,,1,0,S
0,83,8516,,,-2,0,S
0,59,8517,3231,,1,0,S
1,65,8517,2453,,1,0,S
1,36,8517,3538,,1,0,S
1,78,8517,,,-2,0,S
0,81,8517,,,-2,0,S
1,71,8518,,,-2,0,S
1,81,8519,,,-2,0,S
0,46,8519,2571,,1,0,S
1,10,8519,,24,-1,3,S
1,61,8519,1265,,1,0,S
1,83,8520,,,-2,0,S
1,0,8520,,38,-1,6,S
0,41,8520,2618,,1,0,S
0,9,8520,,45,-1,3,S
0,72,8520,,,-2,0,S
0,76,8522,,,-2,0,S
1,90,8522,,,-2,0,S
1,72,8522,,,-2,0,S
0,44,8523,453,,1,0,S
0,85,8523,,,-2,0,S
1,27,8523,576,,1,0,S
1,66,8523,,,-2,0,S
1,50,8524,183,,1,0,S
0,29,8524,1480,,1,0,S
1,54,8524,3176,,1,0,S
0,44,8524,926,,1,0,S
0,47,8524,4442,,1,0,S
0,14,8525,,41,-1,2,S
0,69,8525,,,-2,0,S
0,7,8525,,17,-1,3,S
0,52,8525,2949,,1,0,S
1,21,8526,3160,,1,0,S
0,78,8526,,,-2,0,S
1,2,8526,,35,-1,5,S
0,90,8526,,,-2,0,S
0,64,8526,,,0,0,S
1,30,8527,1508,,1,0,S
1,18,8527,4656,,1,0,S
0,38,8527,3897,,1,0,S
1,42,8528,2300,,1,0,S
1,29,8528,615,,1,0,S
1,87,8528,,,-2,0,S
1,78,8528,,,-2,0,S
0,60,8528,,,0,0,S
0,83,8529,,,-2,0,S
0,12,8529,,48,-1,2,S
1,70,8530,,,-2,0,S
0,81,8530,,,-2,0,S
1,36,8531,224,,1,0,S
0,51,8531,,,0,0,S
1,76,8531,,,-2,0,S
0,28,8532,1319,,1,0,S
1,54,8533,4601,,1,0,S
1,70,8533,,,-2,0,S
0,98,8533,,,-2,0,S
1,24,8534,2378,,1,0,S
0,45,8534,3310,,1,0,S
1,20,8534,24,,1,0,S
0,68,8534,,,-2,0,S
0,63,8534,1044,,1,0,S
1,99,8535,,,-2,0,S
1,48,8536,4649,,1,0,S
0,95,8536,,,-2,0,S
1,47,8536,700,,1,0,S
0,2,8537,,10,-1,5,S
0,23,8537,417,,1,0,S
1,52,8537,1259,,1,0,S
0,21,8537,,,0,0,S
1,63,8538,3907,,1,0,S
1,79,8538,,,-2,0,S
1,11,8538,,1,-1,3,S
0,47,8538,3710,,1,0,S
1,74,8538,,,-2,0,S
0,80,8539,,,-2,0,S
1,17,8539,,33,-1,1,S
0,30,8539,1678,,1,0,S
0,25,8540,1770,,1,0,S
1,75,8540,,,-2,0,S
1,4,8541,,23,-1,4,S
1,12,8541,,12,-1,2,S
1,39,8541,2254,,1,0,S
0,52,8542,2227,,1,0,S
1,35,8542,3574,,1,0,S
0,87,8543,,,-2,0,S
1,96,8543,,,-2,0,S
1,35,8543,,,0,0,S
0,59,8544,4659,,1,0,S
0,8,8544,,13,-1,3,S
0,25,8544,3161,,1,0,S
1,1,8544,,25,-1,6,S
0,54,8545,,,0,0,S
1,34,8545,2876,,1,0,S
1,76,8546,,,-2,0,S
1,72,8546,,,-2,0,S
0,23,8546,198,,1,0,S
1,65,8546,831,,1,0,S
0,99,8546,,,-2,0,S
0,88,8546,,,-2,0,S
1,41,8547,176,,1,0,S
0,19,8547,2351,,1,0,S
0,32,8548,3229,,1,0,S
1,97,8548,,,-2,0,S
1,97,8548,,,-2,0,S
1,75,8548,,,-2,0,S
0,76,8548,,,-2,0,S
0,12,8549,,29,-1,2,S
1,17,8549,,4,-1,1,S
0,67,8549,,,-2,0,S
0,68,8549,,,-2,0,S
1,94,8549,,,-2,0,S
1,78,8549,,,-2,0,S
1,11,8550,,55,-1,3,S
1,57,8550,2779,,1,0,S
0,50,8550,1602,,1,0,S
0,51,8550,3454,,1,0,S
0,53,8551,,,0,0,S
1,81,8551,,,-2,0,S
0,66,8552,,,-2,0,S
0,41,8553,1361,,1,0,S
1,54,8553,4317,,1,0,S
0,31,8553,913,,1,0,S
0,33,8554,655,,1,0,S
1,75,8554,,,-2,0,S
0,40,8554,683,,1,0,S
1,45,8555,834,,1,0,S
0,64,8555,3178,,1,0,S
0,1,8555,,19,-1,6,S
0,35,8556,1520,,1,0,S
1,91,8556,,,-2,0,S
1,63,8557,1525,,1,0,S
1,10,8557,,56,-1,3,S
0,83,8557,,,-2,0,S
1,96,8558,,,-2,0,S
0,10,8558,,12,-1,3,S
1,60,8558,1110,,1,0,S
1,64,8558,4241,,1,0,S
0,24,8558,2404,,1,0,S
1,71,8559,,,-2,0,S
0,32,8559,199,,1,0,S
0,84,8559,,,-2,0,S
1,31,8559,3140,,1,0,S
1,69,8560,,,-2,0,S
1,5,8560,,40,-1,4,S
1,68,8560,,,-2,0,S
1,30,8560,705,,1,0,S
1,18,8560,746,,1,0,S
1,28,8560,3318,,1,0,S
1,96,8561,,,-2,0,S
0,67,8561,,,-2,0,S
0,88,8561,,,-2,0,S
1,18,8562,,,0,0,S
1,92,8562,,,-2,0,S
1,33,8562,101,,1,0,S
1,8,8563,,62,-1,3,S
0,81,8563,,,-2,0,S
1,47,8564,1197,,1,0,S
0,10,8565,,14,-1,3,S
0,3,8565,,36,-1,5,S
0,97,8566,,,-2,0,S
1,78,8566,,,-2,0,S
0,1,8566,,47,-1,6,S
0,42,8566,1724,,1,0,S
1,96,8567,,,-2,0,S
1,11,8568,,21,-1,3,S
0,10,8569,,41,-1,3,S
1,81,8569,,,-2,0,S
0,74,8569,,,-2,0,S
1,96,8569,,,-2,0,S
1,98,8569,,,-2,0,S
0,33,8570,52,,1,0,S
0,87,8570,,,-2,0,S
1,33,8570,2511,,1,0,S
1,37,8571,2294,,1,0,S
1,45,8571,,,0,0,S
0,48,8571,2951,,1,0,S
1,45,8572,4701,,1,0,S
0,75,8572,,,-2,0,S
0,6,8572,,4,-1,3,S
1,55,8572,285,,1,0,S
1,52,8572,,,0,0,S
1,63,8573,2482,,1,0,S
1,93,8573,,,-2,0,S
1,92,8573,,,-2,0,S
0,67,8574,,,-2,0,S
0,24,8574,564,,1,0,S
1,6,8575,,9,-1,3,S
1,41,8575,,,0,0,S
0,75,8575,,,-2,0,S
1,78,8576,,,-2,0,S
1,82,8576,,,-2,0,S
1,68,8576,,,-2,0,S
1,16,8577,,8,-1,1,S
1,5,8577,,37,-1,4,S
1,80,8577,,,-2,0,S
0,21,8578,1007,,1,0,S
1,8,8578,,30,-1,3,S
0,39,8578,1260,,1,0,S
1,95,8578,,,-2,0,S
1,52,8579,827,,1,0,S
1,78,8579,,,-2,0,S
0,53,8580,4767,,1,0,S
1,79,8580,,,-2,0,S
1,18,8580,2378,,1,0,S
1,67,8580,,,-2,0,S
0,97,8581,,,-2,0,S
1,92,8581,,,-2,0,S
1,91,8581,,,-2,0,S
1,59,8581,4336,,1,0,S
1,13,8582,,20,-1,2,S
1,97,8582,,,-2,0,S
0,50,8582,3334,,1,0,S
1,99,8582,,,-2,0,S
1,81,8582,,,-2,0,S
1,3,8582,,19,-1,5,S
1,23,8583,3262,,1,0,S
1,71,8583,,,-2,0,S
0,79,8583,,,-2,0,S
1,87,8584,,,-2,0,S
0,23,8585,761,,1,0,S
1,82,8585,,,-2,0,S
0,80,8586,,,-2,0,S
0,43,8586,2224,,1,0,S
1,67,8586,,,-2,0,S
1,51,8587,920,,1,0,S
0,23,8588,3753,,1,0,S
0,6,8588,,43,-1,3,S
0,30,8588,3476,,1,0,S
1,53,8589,,,0,0,S
0,58,8589,4787,,1,0,S
1,68,8589,,,-2,0,S
0,40,8590,,,0,0,S
0,82,8590,,,-2,0,S
0,93,8591,,,-2,0,S
0,69,8591,,,-2,0,S
0,8,8591,,3,-1,3,S
1,20,8591,3876,,1,0,S
0,8,8591,,38,-1,3,S
1,87,8592,,,-2,0,S
0,25,8592,862,,1,0,S
1,28,8592,3265,,1,0,S
1,98,8592,,,-2,0,S
0,9,8592,,54,-1,3,S
1,3,8593,,54,-1,5,S
1,49,8593,2101,,1,0,S
0,65,8593,2460,,1,0,S
0,85,8594,,,-2,0,S
0,88,8596,,,-2,0,S
0,65,8596,3649,,1,0,S
0,68,8596,,,-2,0,S
1,95,8597,,,-2,0,S
1,90,8598,,,-2,0,S
0,25,8598,3283,,1,0,S
1,58,8598,4038,,1,0,S
1,83,8598,,,-2,0,S
0,4,8599,,44,-1,4,S
0,65,8600,2195,,1,0,S
0,33,8600,1387,,1,0,S
0,12,8601,,41,-1,2,S
0,0,8601,,44,-1,6,S
1,87,8601,,,-2,0,S
0,5,8601,,47,-1,4,S
1,76,8601,,,-2,0,S
0,62,8602,197,,1,0,S
1,41,8602,1964,,1,0,S
1,84,8602,,,-2,0,S
1,7,8603,,41,-1,3,S
1,41,8603,,,0,0,S
0,39,8603,2188,,1,0,S
0,28,8604,1000,,1,0,S
1,74,8604,,,-2,0,S
1,92,8604,,,-2,0,S
0,21,8605,4554,,1,0,S
0,29,8605,2129,,1,0,S
0,86,8605,,,-2,0,S
1,11,8605,,61,-1,3,S
1,84,8606,,,-2,0,S
1,82,8606,,,-2,0,S
1,48,8606,,,0,0,S
1,61,8607,2878,,1,0,S
1,90,8607,,,-2,0,S
1,21,8607,,,0,0,S
0,9,8607,,8,-1,3,S
0,72,8607,,,-2,0,S
0,62,8608,1498,,1,0,S
0,60,8608,328,,1,0,S
1,27,8609,3849,,1,0,S
0,53,8609,2274,,1,0,S
1,23,8609,2959,,1,0,S
1,93,8609,,,-2,0,S
0,85,8610,,,-2,0,S
0,76,8610,,,-2,0,S
1,89,8610,,,-2,0,S
0,90,8610,,,-2,0,S
1,14,8611,,58,-1,2,S
1,71,8611,,,-2,0,S
0,99,8611,,,-2,0,S
1,29,8611,2532,,1,0,S
1,71,8611,,,-2,0,S
1,12,8611,,42,-1,2,S
0,35,8612,3046,,1,0,S
1,41,8612,1117,,1,0,S
1,32,8612,3797,,1,0,S
0,71,8612,,,-2,0,S
0,21,8613,2845,,1,0,S
1,43,8613,3185,,1,0,S
1,45,8614,4403,,1,0,S
1,68,8614,,,-2,0,S
0,98,8614,,,-2,0,S
1,92,8614,,,-2,0,S
0,75,8615,,,-2,0,S
0,30,8615,1633,,1,0,S
0,2,8615,,20,-1,5,S
1,24,8616,2044,,1,0,S
1,81,8616,,,-2,0,S
0,3,8616,,1,-1,5,S
1,42,8616,2820,,1,0,S
1,78,8617,,,-2,0,S
0,79,8617,,,-2,0,S
1,14,8618,,9,-1,2,S
0,13,8618,,43,-1,2,S
0,21,8618,268,,1,0,S
1,92,8618,,,-2,0,S
1,19,8618,1026,,1,0,S
1,7,8619,,50,-1,3,S
0,49,8619,735,,1,0,S
1,70,8619,,,-2,0,S
0,2,8619,,39,-1,5,S
0,31,8620,,,0,0,S
1,75,8620,,,-2,0,S
0,38,8620,,,0,0,S
1,92,8620,,,-2,0,S
1,37,8620,852,,1,0,S
1,70,8620,,,-2,0,S
0,29,8621,534,,1,0,S
1,18,8621,2225,,1,0,S
1,22,8621,2183,,1,0,S
0,39,8621,2142,,1,0,S
0,29,8622,3516,,1,0,S
1,75,8622,,,-2,0,S
1,2,8622,,53,-1,5,S
0,95,8622,,,-2,0,S
0,18,8623,2252,,1,0,S
1,40,8623,1078,,1,0,S
1,62,8623,886,,1,0,S
1,84,8623,,,-2,0,S
1,82,8624,,,-2,0,S
0,0,8625,,48,-1,6,S
1,93,8625,,,-2,0,S
